ID,IDDevices,DeviceName,ActivationDateTime,Activator,FaultNo,Flags,OutletNo,OutletWIPs,OutletWOPs,OutletWIPWOPs,ActivatorsSerialNo,FeederNo,ToolNo,OperationMode,StudID,StudID_joining_spot,StudID_Series,StudID_Type,StudID_var_steer,StudID_var_roof,StudID_var_make,StudID_fac_name,StudID_tool,SubIndex,Variable1,Variable2,Variable3,Variable4,DeactivationDateTime,DeactivationReason,Deactivator,CarbodyID,SystemWIPs,SystemWOPs,SystemWIPWOPs,DoubleBallWeldingIndex,StudIDInternal,EventType,OldComponentTypeValue,NewComponentTypeValue,AdditionalData
2664,45,FS73 180RB100,2018-05-28 06:28:47.0000000,16,20003,0,2,12077,20,12097,140B12401A000000,0,1,80,,,,,,,,,,0,0,0,0,0,2018-05-29 09:08:44.0000000,6,16,,25919,28,25947,0,,1,0,0,
2665,45,FS73 180RB100,2018-05-28 06:28:47.0000000,16,20003,0,1,13833,8,13841,140B12401A000000,0,1,80,,,,,,,,,,0,0,0,0,0,2018-05-29 09:08:44.0000000,6,16,,25919,28,25947,0,,1,0,0,
2666,45,FS73 180RB100,2018-05-28 06:28:47.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-05-29 09:08:47.0000000,6,16,,25919,28,25947,0,,1,0,0,
2667,1,VB71 085RB100,2018-05-27 10:16:14.0000000,49,13006,0,1,9208,64,9272,70E56DE900000036,0,1,60,,,,,,,,,,0,0,0,0,0,2018-05-28 07:28:06.0000000,3,49,,9208,64,9272,0,,1,0,0,
2668,1,VB71 085RB100,2018-05-27 10:16:14.0000000,49,13050,0,1,9208,64,9272,70E56DE900000036,0,1,60,,,,,,,,,,0,0,0,0,0,2018-05-28 07:28:06.0000000,3,49,,9208,64,9272,0,,1,0,0,
2669,1,VB71 085RB100,2018-05-28 11:55:45.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-05-28 11:55:48.0000000,6,16,,9208,64,9272,0,,1,0,0,
2670,1,VB71 085RB100,2018-05-28 12:55:46.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-05-28 12:55:51.0000000,6,16,,9208,64,9272,0,,1,0,0,
2671,1,VB71 085RB100,2018-05-28 12:55:46.0000000,16,20003,0,1,9208,64,9272,140B12401A000000,0,1,70,,,,,,,,,,0,0,0,0,0,2018-05-28 12:55:49.0000000,6,16,,9208,64,9272,0,,1,0,0,
2672,1,VB71 085RB100,2018-05-28 13:01:16.0000000,16,20003,0,1,9208,64,9272,140B12401A000000,0,1,80,,,,,,,,,,0,0,0,0,0,2018-05-28 13:01:19.0000000,6,16,,9208,64,9272,0,,1,0,0,
2673,1,VB71 085RB100,2018-05-28 13:01:16.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-05-28 13:01:21.0000000,6,16,,9208,64,9272,0,,1,0,0,
2674,3,VB71 130RB400,2018-05-28 13:59:08.0000000,16,20039,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-05-28 13:59:08.0000000,6,16,,6226,190,6416,0,,1,0,0,
2675,3,VB71 130RB400,2018-05-28 15:49:24.0000000,16,20028,0,1,6229,190,6419,140B12401A000000,1,1,160,6200129_167_0_1_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-28 15:49:47.0000000,2,35,1805221621,6240,190,6430,0,6200129_0_0_0_0_0_0_0,1,0,0,
2676,3,VB71 130RB400,2018-05-28 15:49:53.0000000,65,17070,0,1,6229,190,6419,7073C0EE0000006C,1,1,160,6200129_167_0_1_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-28 15:58:42.0000000,2,35,1805221621,6240,190,6430,0,6200129_0_0_0_0_0_0_0,1,0,0,
2677,3,VB71 130RB400,2018-05-28 15:58:50.0000000,65,17070,0,1,6229,190,6419,7073C0EE0000006C,1,1,160,6200129_167_0_1_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-28 15:58:53.0000000,2,35,1805221621,6240,190,6430,0,6200129_0_0_0_0_0_0_0,1,0,0,
2678,3,VB71 130RB400,2018-05-28 16:24:34.0000000,16,20028,0,1,6256,190,6446,140B12401A000000,1,1,160,6200165_167_0_2_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-28 16:26:28.0000000,2,18,1805231415,6267,190,6457,0,6200165_0_0_0_0_0_0_0,1,0,0,
2679,3,VB71 130RB400,2018-05-28 16:26:34.0000000,65,17070,0,1,6256,190,6446,7073C0EE0000006C,1,1,160,6200165_167_0_2_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-28 16:27:49.0000000,2,18,1805231415,6267,190,6457,0,6200165_0_0_0_0_0_0_0,1,0,0,
2680,3,VB71 130RB400,2018-05-28 16:27:57.0000000,65,17070,0,1,6256,190,6446,7073C0EE0000006C,1,1,160,6200165_167_0_2_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-28 16:29:43.0000000,6,65,1805231415,6267,190,6457,0,6200165_0_0_0_0_0_0_0,1,0,0,
2681,3,VB71 130RB400,2018-05-28 16:29:43.0000000,16,21066,0,1,6256,190,6446,140B12401A000000,1,1,160,6200165_167_0_2_0_7_1_1,,,,,,,,,0,17070,0,0,0,2018-05-28 16:30:52.0000000,2,35,1805231415,6267,190,6457,0,6200165_0_0_0_0_0_0_0,1,0,0,
2682,3,VB71 130RB400,2018-05-28 16:30:12.0000000,16,20103,0,0,0,0,0,140B12401A000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-05-28 16:30:51.0000000,6,16,,6267,190,6457,0,,1,0,0,
2683,3,VB71 130RB400,2018-05-28 16:30:13.0000000,16,20003,0,1,6256,190,6446,140B12401A000000,1,1,60,6200165_167_0_2_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-28 16:30:22.0000000,6,16,1805231415,6267,190,6457,0,6200165_0_0_0_0_0_0_0,1,0,0,
2684,3,VB71 130RB400,2018-05-28 16:30:48.0000000,16,20003,0,1,6256,190,6446,140B12401A000000,1,1,70,6200165_167_0_2_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-28 16:30:52.0000000,6,16,1805231415,6267,190,6457,0,6200165_0_0_0_0_0_0_0,1,0,0,
2685,3,VB71 130RB400,2018-05-28 16:31:35.0000000,32,10030,0,1,6258,190,6448,705851E9000000DE,1,1,160,6200130_167_0_2_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-28 16:32:01.0000000,1,35,1805231426,6269,190,6459,0,6200130_0_0_0_0_0_0_0,1,0,0,
2686,3,VB71 130RB400,2018-05-28 16:41:21.0000000,32,10030,0,1,6275,191,6466,705851E9000000DE,1,1,160,6200164_167_0_2_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-28 16:41:32.0000000,1,18,1805240716,6286,191,6477,0,6200164_0_0_0_0_0_0_0,1,0,0,
2687,45,FS73 180RB100,2018-05-29 09:52:45.0000000,16,20002,0,2,12084,20,12104,140B12401A000000,1,1,160,6300384_167_4_1_1_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-29 10:06:06.0000000,2,35,54005731,25928,28,25956,0,6300384_0_0_0_0_0_0_0,1,0,0,
2688,45,FS73 180RB100,2018-05-29 10:06:09.0000000,16,20002,0,2,12084,20,12104,140B12401A000000,1,1,160,6300384_167_4_1_1_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-29 10:06:35.0000000,2,35,54005731,25928,28,25956,0,6300384_0_0_0_0_0_0_0,1,0,0,
2689,45,FS73 180RB100,2018-05-29 10:06:38.0000000,16,20002,0,2,12084,20,12104,140B12401A000000,1,1,160,6300384_167_4_1_1_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-29 10:06:57.0000000,2,35,54005731,25928,28,25956,0,6300384_0_0_0_0_0_0_0,1,0,0,
2690,45,FS73 180RB100,2018-05-29 12:48:12.0000000,16,20002,0,2,12114,20,12134,140B12401A000000,1,1,160,6300390_167_4_4_3_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-29 12:48:27.0000000,2,35,54005640,25964,28,25992,0,6300390_0_0_0_0_0_0_0,1,0,0,
2691,3,VB71 130RB400,2018-05-29 17:09:25.0000000,32,10030,0,1,6415,192,6607,705851E9000000DE,1,1,160,6200165_167_0_1_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-29 17:09:45.0000000,1,18,1805291537,6426,192,6618,0,6200165_0_0_0_0_0_0_0,1,0,0,
2692,3,VB71 130RB400,2018-05-29 18:32:31.0000000,32,10030,0,1,6465,193,6658,705851E9000000DE,1,1,160,6200130_167_0_1_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-29 18:40:56.0000000,1,18,1805291628,6476,193,6669,0,6200130_0_0_0_0_0_0_0,1,0,0,
2693,3,VB71 130RB400,2018-05-29 18:41:12.0000000,32,10030,0,1,6466,194,6660,705851E9000000DE,1,1,160,6200052_167_0_1_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-29 18:45:01.0000000,2,35,1805291628,6477,194,6671,0,6200052_0_0_0_0_0_0_0,1,0,0,
2694,3,VB71 130RB400,2018-05-29 18:45:03.0000000,49,13011,0,1,6466,195,6661,702D81E9000000F3,1,1,160,6200052_167_0_1_0_7_1_1,,,,,,,,,0,12471,0,0,0,2018-05-29 18:45:06.0000000,1,35,1805291628,6477,195,6672,0,6200052_0_0_0_0_0_0_0,1,0,0,
2695,3,VB71 130RB400,2018-05-29 18:46:24.0000000,32,10030,0,1,6473,196,6669,705851E9000000DE,1,1,160,6200163_167_0_1_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-29 18:48:57.0000000,1,35,1805291631,6484,196,6680,0,6200163_0_0_0_0_0_0_0,1,0,0,
2696,45,FS73 180RB100,2018-05-30 07:42:49.0000000,16,20002,0,2,12143,20,12163,140B12401A000000,1,1,160,6300385_167_4_1_3_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-30 07:45:24.0000000,2,35,54005863,25997,28,26025,0,6300385_0_0_0_0_0_0_0,1,0,0,
2697,45,FS73 180RB100,2018-05-30 07:45:39.0000000,16,20002,0,2,12147,20,12167,140B12401A000000,1,1,160,6300458_167_4_1_3_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-30 07:46:21.0000000,2,35,54005863,26001,28,26029,0,6300458_0_0_0_0_0_0_0,1,0,0,
2698,3,VB71 130RB400,2018-05-30 07:46:25.0000000,32,10030,0,1,6520,197,6717,705851E9000000DE,1,1,160,6200052_167_0_1_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-30 07:48:45.0000000,1,18,1805291656,6531,197,6728,0,6200052_0_0_0_0_0_0_0,1,0,0,
2699,3,VB71 130RB400,2018-05-30 08:00:54.0000000,32,10030,0,1,6530,198,6728,705851E9000000DE,1,1,160,6200129_167_0_1_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-30 08:01:41.0000000,1,18,1805300635,6541,198,6739,0,6200129_0_0_0_0_0_0_0,1,0,0,
2700,3,VB71 130RB400,2018-05-30 08:03:16.0000000,49,13009,0,1,6540,199,6739,702D81E9000000F3,1,1,160,6200163_167_0_1_0_7_1_1,,,,,,,,,0,635,0,0,0,2018-05-30 08:11:35.0000000,1,18,1805300656,6551,199,6750,0,6200163_0_0_0_0_0_0_0,1,0,0,
2701,45,FS73 180RB100,2018-05-30 08:12:46.0000000,16,20002,0,2,12150,20,12170,140B12401A000000,1,1,160,6300390_167_4_1_3_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-30 08:13:15.0000000,2,35,54005889,26006,28,26034,0,6300390_0_0_0_0_0_0_0,1,0,0,
2702,45,FS73 180RB100,2018-05-30 08:13:45.0000000,66,17068,0,2,12159,20,12179,70FDB4EE000000E7,1,1,160,6300458_167_4_1_3_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-30 08:14:15.0000000,2,35,54005889,26015,28,26043,0,6300458_0_0_0_0_0_0_0,1,0,0,
2703,3,VB71 130RB400,2018-05-30 08:15:49.0000000,32,10030,0,1,6543,199,6742,705851E9000000DE,1,1,160,6200130_167_0_1_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-30 08:20:05.0000000,1,18,1805300700,6554,199,6753,0,6200130_0_0_0_0_0_0_0,1,0,0,
2704,3,VB71 130RB400,2018-05-30 08:30:40.0000000,32,10030,0,1,6553,200,6753,705851E9000000DE,1,1,160,6200164_167_0_1_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-30 08:32:31.0000000,1,18,1805300713,6564,200,6764,0,6200164_0_0_0_0_0_0_0,1,0,0,
2705,3,VB71 130RB400,2018-05-30 09:17:00.0000000,32,10030,0,1,6568,201,6769,705851E9000000DE,1,1,160,6200129_167_0_1_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-30 09:18:46.0000000,1,18,1805300743,6579,201,6780,0,6200129_0_0_0_0_0_0_0,1,0,0,
2706,3,VB71 130RB400,2018-05-30 09:19:07.0000000,32,10030,0,1,6570,202,6772,705851E9000000DE,1,1,160,6200052_167_0_1_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-30 09:22:21.0000000,1,18,1805300743,6581,202,6783,0,6200052_0_0_0_0_0_0_0,1,0,0,
2707,3,VB71 130RB400,2018-05-30 09:27:19.0000000,32,10030,0,1,6574,203,6777,705851E9000000DE,1,1,160,6200130_167_0_1_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-30 09:27:45.0000000,1,18,1805300859,6585,203,6788,0,6200130_0_0_0_0_0_0_0,1,0,0,
2708,3,VB71 130RB400,2018-05-30 09:48:18.0000000,32,10030,0,1,6589,204,6793,705851E9000000DE,1,1,160,6200052_167_0_1_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-30 09:48:57.0000000,1,18,1805300905,6600,204,6804,0,6200052_0_0_0_0_0_0_0,1,0,0,
2709,45,FS73 180RB100,2018-05-30 09:52:51.0000000,66,17068,0,2,12162,20,12182,70FDB4EE000000E7,1,1,160,6300390_167_4_1_1_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-30 09:54:51.0000000,2,35,54005848,26020,28,26048,0,6300390_0_0_0_0_0_0_0,1,0,0,
2710,45,FS73 180RB100,2018-05-30 09:54:55.0000000,66,17068,0,2,12162,20,12182,70FDB4EE000000E7,1,1,160,6300390_167_4_1_1_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-30 09:55:27.0000000,2,18,54005848,26020,28,26048,0,6300390_0_0_0_0_0_0_0,1,0,0,
2711,45,FS73 180RB100,2018-05-30 09:55:31.0000000,66,17068,0,2,12162,20,12182,70FDB4EE000000E7,1,1,160,6300390_167_4_1_1_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-30 10:00:41.0000000,2,35,54005848,26020,28,26048,0,6300390_0_0_0_0_0_0_0,1,0,0,
2712,3,VB71 130RB400,2018-05-30 10:00:14.0000000,32,10030,0,1,6599,205,6804,705851E9000000DE,1,1,160,6200129_167_0_2_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-30 10:03:23.0000000,1,18,1805300917,6610,205,6815,0,6200129_0_0_0_0_0_0_0,1,0,0,
2713,45,FS73 180RB100,2018-05-30 10:01:16.0000000,16,20002,0,2,12172,20,12192,140B12401A000000,1,1,160,6300222_167_4_1_1_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-30 10:01:24.0000000,2,35,54005848,26030,28,26058,0,6300222_0_0_0_0_0_0_0,1,0,0,
2714,45,FS73 180RB100,2018-05-30 10:01:27.0000000,16,20002,0,2,12172,20,12192,140B12401A000000,1,1,160,6300222_167_4_1_1_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-30 10:01:49.0000000,2,35,54005848,26030,28,26058,0,6300222_0_0_0_0_0_0_0,1,0,0,
2715,45,FS73 180RB100,2018-05-30 10:01:52.0000000,16,20002,0,2,12172,20,12192,140B12401A000000,1,1,160,6300222_167_4_1_1_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-30 10:02:17.0000000,2,35,54005848,26030,28,26058,0,6300222_0_0_0_0_0_0_0,1,0,0,
2716,42,FS73 170RB300,2018-05-30 10:15:18.0000000,65,17008,0,1,32965,26,32991,70A2CCEE000000BE,1,1,160,6300275_167_4_1_3_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-30 10:18:40.0000000,1,35,54005715,32965,26,32991,0,6300275_0_0_0_0_0_0_0,1,0,0,
2717,42,FS73 170RB300,2018-05-30 10:15:20.0000000,16,20003,0,1,32965,26,32991,140B12401A000000,1,1,160,6300275_167_4_1_3_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-30 10:15:53.0000000,6,16,54005715,32965,26,32991,0,6300275_0_0_0_0_0_0_0,1,0,0,
2718,1,VB71 085RB100,2018-05-30 10:18:24.0000000,97,15018,0,1,9657,64,9721,709A92EF0000004A,1,1,160,,,,,,,,,,0,0,0,0,0,2018-05-30 10:18:30.0000000,2,18,,9657,64,9721,0,,1,0,0,
2719,42,FS73 170RB300,2018-05-30 10:18:34.0000000,16,20003,0,1,32965,26,32991,140B12401A000000,1,1,80,6300275_167_4_1_3_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-30 10:18:42.0000000,1,35,54005715,32965,26,32991,0,6300275_0_0_0_0_0_0_0,1,0,0,
2720,1,VB71 085RB100,2018-05-30 10:18:58.0000000,16,20028,0,1,9658,64,9722,140B12401A000000,1,1,160,6200034_167_0_1_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-30 10:20:14.0000000,2,18,8053009542,9658,64,9722,0,6200034_0_0_0_0_0_0_0,1,0,0,
2721,42,FS73 170RB300,2018-05-30 10:18:42.0000000,16,20004,0,1,32965,27,32992,140B12401A000000,0,1,160,,,,,,,,,,0,0,0,0,0,2018-05-30 10:18:47.0000000,1,35,,32965,27,32992,0,,1,0,0,
2722,1,VB71 085RB100,2018-05-30 10:20:19.0000000,65,17070,0,1,9658,64,9722,7056C6EE000000AD,1,1,160,6200034_167_0_1_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-30 10:35:12.0000000,2,18,8053009542,9658,64,9722,0,6200034_0_0_0_0_0_0_0,1,0,0,
2723,3,VB71 130RB400,2018-05-30 10:23:07.0000000,97,15018,0,1,6633,206,6839,700482EF00000094,1,1,160,6200129_167_0_1_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-30 10:26:58.0000000,6,97,1805300949,6644,206,6850,0,6200129_0_0_0_0_0_0_0,1,0,0,
2724,3,VB71 130RB400,2018-05-30 10:26:55.0000000,65,17070,0,1,6633,206,6839,7073C0EE0000006C,1,1,160,6200129_167_0_1_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-30 10:26:58.0000000,6,65,1805300949,6644,206,6850,0,6200129_0_0_0_0_0_0_0,1,0,0,
2725,3,VB71 130RB400,2018-05-30 10:26:58.0000000,16,21066,0,1,6633,206,6839,140B12401A000000,1,1,160,6200129_167_0_1_0_7_1_1,,,,,,,,,0,17070,0,0,0,2018-05-30 10:29:27.0000000,2,18,1805300949,6644,206,6850,0,6200129_0_0_0_0_0_0_0,1,0,0,
2726,3,VB71 130RB400,2018-05-30 10:29:51.0000000,32,10030,0,1,6636,206,6842,705851E9000000DE,1,1,160,6200052_167_0_1_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-30 10:31:07.0000000,1,18,1805300949,6647,206,6853,0,6200052_0_0_0_0_0_0_0,1,0,0,
2727,1,VB71 085RB100,2018-05-30 10:30:06.0000000,16,20058,0,1,9658,64,9722,140B12401A000000,1,1,60,6200034_167_0_1_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-30 10:35:12.0000000,2,18,8053009542,9658,64,9722,0,6200034_0_0_0_0_0_0_0,1,0,0,
2728,3,VB71 130RB400,2018-05-30 10:31:26.0000000,32,10030,0,1,6638,207,6845,705851E9000000DE,1,1,160,6200165_167_0_1_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-30 10:32:27.0000000,1,18,1805300949,6649,207,6856,0,6200165_0_0_0_0_0_0_0,1,0,0,
2729,1,VB71 085RB100,2018-05-30 10:35:20.0000000,65,17070,0,1,9658,64,9722,7056C6EE000000AD,1,1,160,6200034_167_0_1_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-30 10:37:52.0000000,2,18,8053009542,9658,64,9722,0,6200034_0_0_0_0_0_0_0,1,0,0,
2730,3,VB71 130RB400,2018-05-30 10:52:11.0000000,16,20028,0,1,6656,208,6864,140B12401A000000,1,1,160,6200163_167_0_1_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-30 10:57:00.0000000,1,18,1805300957,6667,208,6875,0,6200163_0_0_0_0_0_0_0,1,0,0,
2731,3,VB71 130RB400,2018-05-30 10:57:10.0000000,65,17070,0,1,6656,208,6864,7073C0EE0000006C,1,1,160,6200164_167_0_1_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-30 12:02:18.0000000,1,18,1805300957,6667,208,6875,0,6200164_0_0_0_0_0_0_0,1,0,0,
2732,21,UB73 250RB500,2018-05-30 11:07:07.0000000,18,23045,0,1,4992,4,4996,1A101C0D59000000,0,1,160,,,,,,,,,,0,0,0,0,0,2018-05-30 11:10:08.0000000,2,35,,12622,7,12629,0,,1,0,0,
2733,21,UB73 250RB500,2018-05-30 11:07:07.0000000,18,23045,0,2,7630,3,7633,1A101C0D59000000,0,1,160,,,,,,,,,,0,0,0,0,0,2018-05-30 11:10:08.0000000,3,18,,12622,7,12629,0,,1,0,0,
2734,21,UB73 250RB500,2018-05-30 11:51:19.0000000,50,13011,0,2,7632,3,7635,70635BE900000076,1,1,160,6100744_167_4_1_3_1_1_1,,,,,,,,,0,12206,0,0,0,2018-05-30 11:51:42.0000000,1,18,54009733,12624,7,12631,0,6100744_0_0_0_0_0_0_0,1,0,0,
2735,3,VB71 130RB400,2018-05-30 12:02:28.0000000,65,17070,0,1,6656,208,6864,7073C0EE0000006C,1,1,160,6200165_167_0_1_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-30 12:07:41.0000000,2,18,1805300957,6667,208,6875,0,6200165_0_0_0_0_0_0_0,1,0,0,
2736,3,VB71 130RB400,2018-05-30 12:07:50.0000000,65,17070,0,1,6656,208,6864,7073C0EE0000006C,1,1,160,6200165_167_0_1_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-30 12:27:34.0000000,2,18,1805300957,6667,208,6875,0,6200165_0_0_0_0_0_0_0,1,0,0,
2737,3,VB71 130RB400,2018-05-30 12:28:35.0000000,32,10030,0,1,6660,208,6868,705851E9000000DE,1,1,160,6200052_167_0_1_0_7_1_1,,,,,,,,,0,0,0,0,0,2018-05-30 12:29:14.0000000,2,18,1805300959,6671,208,6879,0,6200052_0_0_0_0_0_0_0,1,0,0,
2738,3,VB71 130RB400,2018-05-30 12:29:16.0000000,49,13011,0,1,6660,209,6869,702D81E9000000F3,1,1,160,6200052_167_0_1_0_7_1_1,,,,,,,,,0,12489,0,0,0,2018-05-30 12:29:56.0000000,2,18,1805300959,6671,209,6880,0,6200052_0_0_0_0_0_0_0,1,0,0,
2739,3,VB71 130RB400,2018-05-30 12:29:56.0000000,49,13011,0,1,6660,209,6869,702D81E9000000F3,1,1,160,6200052_167_0_1_0_7_1_1,,,,,,,,,0,12489,0,0,0,2018-05-30 12:31:34.0000000,1,18,1805300959,6671,209,6880,0,6200052_0_0_0_0_0_0_0,1,0,0,
2740,21,UB73 250RB500,2018-05-30 14:52:14.0000000,16,20028,0,1,5077,4,5081,1A101C0D59000000,1,1,160,6100341_167_4_1_3_1_1_1,,,,,,,,,0,0,0,0,0,2018-05-30 15:00:27.0000000,2,35,54006192,12830,7,12837,0,6100341_0_0_0_0_0_0_0,1,0,0,
2741,21,UB73 250RB500,2018-05-30 15:00:33.0000000,65,17070,0,1,5077,4,5081,7079C8EE0000009D,1,1,160,6100341_167_4_1_3_1_1_1,,,,,,,,,0,0,0,0,0,2018-05-30 15:01:20.0000000,2,35,54006192,12830,7,12837,0,6100341_0_0_0_0_0_0_0,1,0,0,
2742,21,UB73 250RB500,2018-05-30 15:01:28.0000000,65,17070,0,1,5077,4,5081,7079C8EE0000009D,1,1,160,6100341_167_4_1_3_1_1_1,,,,,,,,,0,0,0,0,0,2018-05-30 15:01:33.0000000,2,35,54006192,12830,7,12837,0,6100341_0_0_0_0_0_0_0,1,0,0,
2743,21,UB73 250RB500,2018-05-30 15:01:42.0000000,65,17070,0,1,5077,4,5081,7079C8EE0000009D,1,1,160,6100341_167_4_1_3_1_1_1,,,,,,,,,0,0,0,0,0,2018-05-30 15:04:15.0000000,2,35,54006192,12830,7,12837,0,6100341_0_0_0_0_0_0_0,1,0,0,
2744,45,FS73 180RB100,2018-05-30 15:03:23.0000000,16,20002,0,2,12185,20,12205,140B12401A000000,1,1,160,6300285_167_4_1_3_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-30 15:03:49.0000000,2,18,54005871,26047,28,26075,0,6300285_0_0_0_0_0_0_0,1,0,0,
2745,21,UB73 250RB500,2018-05-30 15:03:09.0000000,16,20103,0,0,0,0,0,1A101C0D59000000,0,0,10,,,,,,,,,,0,0,0,0,0,2018-05-30 15:04:13.0000000,6,16,,12830,7,12837,0,,1,0,0,
2746,21,UB73 250RB500,2018-05-30 15:03:13.0000000,16,20003,0,2,7753,3,7756,1A101C0D59000000,0,1,70,,,,,,,,,,0,0,0,0,0,2018-05-30 15:04:13.0000000,6,16,,12830,7,12837,0,,1,0,0,
2747,45,FS73 180RB100,2018-05-30 15:03:52.0000000,16,20002,0,2,12185,20,12205,140B12401A000000,1,1,160,6300285_167_4_1_3_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-30 15:04:02.0000000,2,35,54005871,26047,28,26075,0,6300285_0_0_0_0_0_0_0,1,0,0,
2748,45,FS73 180RB100,2018-05-30 15:04:05.0000000,16,20002,0,2,12185,20,12205,140B12401A000000,1,1,160,6300285_167_4_1_3_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-30 15:04:19.0000000,2,35,54005871,26047,28,26075,0,6300285_0_0_0_0_0_0_0,1,0,0,
2749,45,FS73 180RB100,2018-05-30 15:04:15.0000000,66,17068,0,2,12185,20,12205,70FDB4EE000000E7,1,1,160,6300285_167_4_1_3_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-30 15:04:19.0000000,2,35,54005871,26047,28,26075,0,6300285_0_0_0_0_0_0_0,1,0,0,
2750,45,FS73 180RB100,2018-05-30 15:04:25.0000000,16,20002,0,2,12185,20,12205,140B12401A000000,1,1,160,6300285_167_4_1_3_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-30 15:04:31.0000000,2,35,54005871,26047,28,26075,0,6300285_0_0_0_0_0_0_0,1,0,0,
2751,45,FS73 180RB100,2018-05-30 15:04:34.0000000,16,20002,0,2,12185,20,12205,140B12401A000000,1,1,160,6300285_167_4_1_3_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-30 15:04:44.0000000,2,35,54005871,26047,28,26075,0,6300285_0_0_0_0_0_0_0,1,0,0,
2752,21,UB73 250RB500,2018-05-30 15:04:14.0000000,16,21066,0,2,7753,3,7756,1A101C0D59000000,0,1,160,,,,,,,,,,0,20003,0,0,0,2018-05-30 15:04:34.0000000,2,35,,12830,7,12837,0,,1,0,0,
2753,45,FS73 180RB100,2018-05-30 15:05:07.0000000,66,17068,0,2,12192,20,12212,70FDB4EE000000E7,1,1,160,6300384_167_4_1_3_7_2_1,,,,,,,,,0,0,0,0,0,2018-05-30 15:05:44.0000000,2,35,54005871,26054,28,26082,0,6300384_0_0_0_0_0_0_0,1,0,0,
